dia	mes	agno	personaje	texto
18	11	2021	322	18 de noviembre de 2010. ASUR lanzó la primera edición del Calendario Científico Escolar (en Rumanía).
19	11	2021	323	19 de noviembre de 2006. La compañía japonesa de videojuegos Nintendo sacó al mercado la consola Wii.
20	11	2021	324	20 de noviembre de 1985. El cirujano Leonard Lee Bailey realizó el primer trasplante de corazón exitoso en un recién nacido.
21	11	2021	325	21 de noviembre de 2013. El observatorio IceCube del Polo Sur detectó neutrinos de alta energía de origen extraterrestre. Su procedencia se sitúa fuera de nuestro sistema solar.
22	11	2021	326	22 de noviembre de 2013. Un equipo de investigación de la Universidad de Bönn descubrió un gen de origen neandertal en personas actuales. Se trata de un gen de la inmunidad que permite reconocer intrusos peligrosos y defenderse antes ellos mediante una respuesta inmune.
23	11	2021	327	23 de noviembre de 2002. Falleció el bioquímico Ángel Martín Municio, el primer miembro español de la Organización Europea de Biología Molecular. Fue presidente de la Real Academia de Ciencias Exactas, Físicas y Naturales durante 17 años.
24	11	2021	328	24 de noviembre de 2021. Día de la evolución. Se conmemora la publicación en 1859 del libro El origen de las especies, de Charles Darwin.
25	11	2021	329	25 de noviembre de 1884. Se patentó un método para producir leche evaporada, para poder conservar la leche más tiempo. Ese mismo día, se patentó una máquina para esterilizar las latas en las que se conservaba esta leche.
26	11	2021	330	26 de noviembre de 1857. Nació el lingüista Ferdinand de Saussure. Es reconocido como el pionero de la lingüística científica.
27	11	2021	331	27 de noviembre de 1895. Alfred Nobel firmó su testamento. En él establecía la creación de un fondo que se emplearía para otorgar cinco premios anuales: los Premios Nobel.
28	11	2021	332	28 de noviembre de 1920. Nació la química Sagrario Ramírez Gallardo. Inventó y patentó la gasolina sólida.
29	11	2021	333	29 de noviembre de 1926. Nació la astrónoma Dilhan Eryurt. Su trabajo proporcionó información crucial a la NASA para modelar el impacto solar en el entorno lunar. Fue premiada por su contribución en el alunizaje del Apolo 11.
30	11	2021	334	30 de noviembre de 1720. Nació la matemática y escritora María Andresa Casamayor y de la Coma. Fue autora del Tirocinio Arithmetico, obra para enseñar matemáticas desde y para la vida diaria. Publicó este libro con el pseudónimo masculino Casandro Mamés de La Marca y Araioa, usando las letras de su nombre en diferente orden.
1	12	2021	335	1 de diciembre de 1913. Nació la psicóloga Mary Ainsworth. Junto a John Bowlby, desarrollaron la teoría del apego.
2	12	2021	336	2 de diciembre de 1942. Enrico Fermi puso en funcionamiento la Chicago Pile-1, el primer reactor nuclear artificial del mundo. El reactor estaba formado por una pila de uranio y bloques de grafito.
3	12	2021	337	3 de diciembre de 1842. Nació la química y ecóloga Ellen Swallow Richards. Fue una de las fundadoras de la higiene ambiental, fase previa a la ecología moderna.
4	12	2021	338	4 de diciembre de 1844. Nació Augusto Arcimís. Fue el primer meteorólogo profesional español y el primer director del Instituto Central Meteorológico (ahora Agencia Estatal de Meteorología).
5	12	2021	339	5 de diciembre de 1854. Aaron Allen patentó la butaca con asiento abatible. Hoy en día, este tipo de butaca se usa en casi todos los teatros y auditorios del mundo.
6	12	2021	340	6 de diciembre de 1888. Nació la zoóloga Libbie Henrietta Hyman. Su obra en seis volúmenes titulada Los invertebrados sigue siendo un trabajo de referencia en la actualidad.
7	12	2021	341	7 de diciembre de 1949. La maestra Ángela Ruiz Robles patentó la Enciclopedia Mecánica. Este invento se considera el precursor del libro electrónico. Incluía una fuerte perspectiva de atención a la diversidad, con la posibilidad de montar audios y lupas para el alumnado con problemas de acceso.
8	12	2021	342	8 de diciembre de 2013. En la Universidad de Lyon se mostró un nuevo método para extraer hidrógeno de las rocas y el agua. Esta técnica podría convertirse en una nueva fuente de energía verde.
9	12	2021	343	9 de diciembre de 1979. Se erradicó por primera vez una enfermedad. Fue la viruela y se logró gracias a la vacunación.
10	12	2021	344	10 de diciembre de 1823. La paleontóloga Mary Anning descubrió el primer esqueleto completo de un plesiosaurio. Este gran reptil marino vivió a principios del Jurásico.
11	12	2021	345	11 de diciembre de 1863. Nació la astrónoma Annie Jump Cannon. Descubrió 300 estrellas variables y su trabajo de catalogación fue fundamental para la actual clasificación estelar.
12	12	2021	346	12 de diciembre de 1901. Guglielmo Marconi realizó la primera comunicación radiofónica trasatlántica entre Cornualles (Reino Unido) y Terranova (Canadá).
13	12	2021	347	13 de diciembre de 1816. Nació el inventor Werner von Siemens. Está considerado uno de los padres de la ingeniería eléctrica y su apellido ha quedado ligado para siempre a la empresa que fundó: Siemens.
14	12	2021	348	14 de diciembre de 1911. La expedición noruega dirigida por Roald Amundsen llegó al Polo Sur. Por si el equipo no conseguía regresar, dejaron allí una tienda con una carta en su interior para demostrar su logro.
15	12	2021	349	15 de diciembre de 2010. Arrancó la Expedición de Circunnavegación Malaspina. Los buques Hespérides y Sarmiento de Gamboa (CSIC) dieron la vuelta al mundo para realizar investigación científica, formar jóvenes investigadores y fomentar las ciencias marinas. Su nombre es un homenaje a la expedición que dirigió Alejandro Malaspina en el siglo XVIII.
16	12	2021	350	16 de diciembre de 1954. Tracy Hall obtuvo los primeros diamantes sintéticos en los laboratorios de General Electrics.
17	12	2021	351	17 de diciembre de 2014. Un estudio del IGME y las Universidades de Barcelona y Harvard demostró la existencia de gambas de tierra en Álava. Estos crustáceos vivieron hace 105 millones de años y quedaron conservados en ámbar.
18	12	2021	352	18 de diciembre de 2019. Se describió una nueva especie de parásito en marsupiales. Su nombre es Theileria lupei en reconocimiento a la veterinaria Guadalupe Miró, por su contribución al campo de la parasitología.
19	12	2021	353	19 de diciembre de 2016. La revista Nature nombró a Alexandra Elbakyan una de las diez personas más destacadas del año en ciencia. Alexandra es la fundadora de Sci-Hub, una página web con acceso gratuito a millones de artículos científicos.
20	12	2021	354	20 de diciembre de 1852. Nació el bacteriólogo Kitasato Shibasaburō. Fue codescubridor de la bacteria que causa la peste bubónica y desarrolló tratamientos para el tétanos, la difteria y el ántrax. También dio nombre a un instrumento de laboratorio: el matraz kitasato.
21	12	2021	355	21 de diciembre de 1773. Nació el botánico Robert Brown. Descubrió que las minúsculas partículas suspendidas en los líquidos están en movimiento. Esto se conoce como movimiento browniano.
22	12	2021	356	22 de diciembre de 1882. Edward Hibberd Johnson se convirtió en la primera persona en el mundo que adornó su árbol navideño con luces eléctricas. En esa época, era habitual utilizar velas, lo que provocaba numerosos incendios.
23	12	2021	357	23 de diciembre de 1947. Los físicos Walter Brattain y John Bardeen desarrollaron el primer transistor. Este dispositivo es la base del funcionamiento de la mayoría de los aparatos electrónicos.
24	12	2021	358	24 de diciembre de 1913. Nació la química Miriam Michael Stimson. Desarrolló la técnica de disco de bromuro de potasio. Este método de preparación de las muestras mejora su análisis mediante espectroscopía infrarroja.
25	12	2021	359	25 de diciembre de 1901. Nació Richard Shope, el especialista en patología animal que aisló por primera vez un influenzavirus. Estos virus causan la gripe en aves y mamíferos (incluyendo los humanos).
26	12	2021	360	26 de diciembre de 1780. Nació la matemática y astrónoma Mary Fairfax Greig Somerville. Propuso la existencia de un planeta que alteraba la órbita de Urano. Posteriormente se demostró que ese planeta era Neptuno.
27	12	2021	361	27 de diciembre de 1822. Nació el químico y microbiólogo Louis Pasteur. Demostró que la fermentación era causada por microorganismos e inventó la pasteurización. Este método permite el control de los microbios en líquidos, como la leche.
28	12	2021	362	28 de diciembre de 1956. Nació la física Teresa Rodrigo Anoro. Jugó un papel importante en el descubrimiento del bosón de Higgs en el año 2012. Fue directora del Instituto de Física de Cantabria y formó parte del Comité de Política Científica del CERN.
29	12	2021	363	29 de diciembre de 1800. Nació el inventor Charles Goodyear. Descubrió el proceso de vulcanización del caucho, con el que se hacen los neumáticos.
30	12	2021	364	30 de diciembre de 1930. Nació la química y farmacéutica Youyou Tu. Recibió el Premio Nobel por descubrir una nueva terapia contra la malaria.
31	12	2021	365	31 de diciembre de 2019. La Oficina de la OMS en China recibió un aviso de varios casos de neumonía de causa desconocida en la ciudad de Wuhan. Posteriormente, se determinó que el causante de la enfermedad era el coronavirus SARS-CoV-2.
